ISIN,Name,Type,Region,Country,Country_Code,ETF_Provider,ETF_Subtype,Distribution,Currency_Name,Is_ADR,Page,Search_Key
AU000000MGR9,Mirvac Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mirvac group
AU000000MGX7,Mount Gibson Iron,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mount gibson iron
AU000000MIN4,Mineral Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mineral resources
AU000000MLX7,Metals X,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,metals x
AU000000MMI6,Metro Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,metro mining
AU000000MND5,Monadelphous Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,monadelphous group
AU000000MPL3,Medibank,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,medibank
AU000000MQG1,Macquarie Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,macquarie group
AU000000MRC8,Mineral Commodities,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mineral commodities
AU000000MSB8,Mesoblast,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mesoblast
AU000000MTC4,MetalsTech,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,metalstech
AU000000MTS0,Metcash,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,metcash
AU000000MVF3,Monash IVF,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,monash ivf
AU000000MYR2,Myer Holdings,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,myer holdings
AU000000MYX0,Mayne Pharma Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,mayne pharma group
AU000000NAB4,National Australia Bank,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,national australia bank
AU000000NAG3,Nagambie Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,nagambie resources
AU000000NAN9,Nanosonics,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,nanosonics
AU000000NCK1,Nick Scali,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,nick scali
AU000000NEC4,Nine Entertainment,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,nine entertainment
AU000000NGI6,Navigator Global Invts,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,7,navigator global invts
AU000000NGY3,NuEnergy Gas,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nuenergy gas
AU000000NHC7,New Hope,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,new hope
AU000000NHF0,NIB,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nib
AU000000NMT1,Neometals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,neometals
AU000000NOR1,Norwood Systems,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,norwood systems
AU000000NST8,Northern Star Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,northern star resources
AU000000NTD0,National Tyre & Wheel,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,national tyre & wheel
AU000000NTU4,Northern Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,northern minerals
AU000000NUF3,Nufarm,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nufarm
AU000000NVA2,Nova Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nova minerals
AU000000NVX4,Novonix,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,novonix
AU000000NWH5,NRW,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nrw
AU000000NWS2,News Corp. (new),Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,news corp. (new)
AU000000NXT8,Nextdc,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,nextdc
AU000000ODY8,Odyssey Gold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,odyssey gold
AU000000OEC2,Orbital,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,orbital
AU000000OEL3,Otto Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,otto energy
AU000000ORA8,Orora,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,orora
AU000000ORG5,Origin Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,origin energy
AU000000ORI1,Orica,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,orica
AU000000PAR5,Paradigm Biopharmaceuticals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,paradigm biopharmaceuticals
AU000000PCL4,PANCONTINENTAL ENERGY NL,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,pancontinental energy nl
AU000000PDN8,Paladin Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,paladin energy
AU000000PEN6,Peninsula Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,peninsula energy
AU000000PEX5,Peel Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,peel mining
AU000000PGC4,Paragon Care,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,paragon care
AU000000PGH3,Pact Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,pact group
AU000000PGM3,Platina Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,platina resources
AU000000PIC0,Perpetual Equity,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,perpetual equity
AU000000PLS0,Pilbara Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,pilbara minerals
AU000000PNR8,Pantoro Gold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,pantoro gold
AU000000PNV0,PolyNovo,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,polynovo
AU000000POD6,PODIUM MINERALS,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,podium minerals
AU000000PPT9,Perpetual,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,perpetual
AU000000PRU3,Perseus Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,perseus mining
AU000000PSC9,Prospect Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,prospect resources
AU000000PWN8,Parkway,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,parkway
AU000000QAN2,Qantas Airways,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,qantas airways
AU000000QBE9,QBE Insurance Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,8,qbe insurance group
AU000000QUB5,Qube Holdings,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,qube holdings
AU000000RCE5,RECCE PHARMACEUTICALS LTD,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,recce pharmaceuticals ltd
AU000000REA9,REA Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,rea group
AU000000RFF5,Rural Funds Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,rural funds group
AU000000RGL1,Riversgold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,riversgold
AU000000RHC8,Ramsay Health Care,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,ramsay health care
AU000000RIC6,Ridley,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,ridley
AU000000RIO1,Rio Tinto,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,rio tinto
AU000000RMD6,ResMed (CDI),Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,resmed (cdi)
AU000000RMS4,Ramelius Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,ramelius resources
AU000000RNU8,Renascor Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,renascor resources
AU000000RRL8,Regis Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,regis resources
AU000000RSG6,Resolute Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,resolute mining
AU000000RUL2,Rpmglobal,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,rpmglobal
AU000000RWC7,Reliance Worldwide,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,reliance worldwide
AU000000S320,South32,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,south32
AU000000SBM8,St. Barbara,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,st. barbara
AU000000SCG8,Scentre Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,scentre group
AU000000SDF8,Steadfast,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,steadfast
AU000000SDV5,SciDev,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,scidev
AU000000SEK6,SEEK,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,seek
AU000000SER1,Strategic Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,strategic energy
AU000000SFR8,Sandfire Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,sandfire resources
AU000000SGM7,Sims Metal,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,sims metal
AU000000SGP0,Stockland,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,stockland
AU000000SGR6,Star Entertainment,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,star entertainment
AU000000SHL7,Sonic Healthcare,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,sonic healthcare
AU000000SHV6,Select Harvest,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,select harvest
AU000000SIG5,Sigma Healthcare,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,sigma healthcare
AU000000SIQ4,Smartgroup,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,smartgroup
AU000000SLC8,Superloop,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,superloop
AU000000SLX4,Silex Systems,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,silex systems
AU000000SMR4,Stanmore Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,stanmore resources
AU000000SOM1,SomnoMed,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,somnomed
AU000000SPL0,Starpharma,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,starpharma
AU000000SPZ0,Smart Parking,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,smart parking
AU000000SRN2,Surefire Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,surefire resources
AU000000SSM2,Service Stream,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,service stream
AU000000STM0,Sunstone Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,9,sunstone metals
AU000000STO6,Santos,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,santos
AU000000STX7,Strike Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,strike energy
AU000000SUH8,Southern Hemisphere Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,southern hemisphere mining
AU000000SUL0,Super Retail Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,super retail group
AU000000SUN6,Suncorp,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,suncorp
AU000000SVL8,Silver Mines,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,silver mines
AU000000SVM6,Sovereign Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,sovereign metals
AU000000SWM4,Seven West Media,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,seven west media
AU000000SXL4,Southern Cross Media,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,southern cross media
AU000000SYR9,Syrah Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,syrah resources
AU000000TAH8,Tabcorp Holdings,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,tabcorp holdings
AU000000TAR7,Taruga Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,taruga minerals
AU000000TBR5,Tribune Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,tribune resources
AU000000TCL6,Transurban Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,transurban group
AU000000TDO8,3D Oil,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,3d oil
AU000000TER9,TerraCom,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,terracom
AU000000TLG7,Talga Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,talga group
AU000000TLM5,Talisman Mining,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,talisman mining
AU000000TLS2,Telstra,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,telstra
AU000000TLX2,Telix Pharmaceuticals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,telix pharmaceuticals
AU000000TNE8,Technology One,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,technology one
AU000000TON7,Triton Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,triton minerals
AU000000TPC7,TPC Consolidated,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,tpc consolidated
AU000000TPW5,Temple & Webster Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,temple & webster group
AU000000TWE9,Treasury Wine Estates,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,treasury wine estates
AU000000TYX5,Tyranna Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,tyranna resources
AU000000VCX7,Vicinity Centres,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,vicinity centres
AU000000VML1,Vital Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,vital metals
AU000000VRC9,Volt Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,volt resources
AU000000WAF6,West African Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,west african resources
AU000000WBC1,Westpac Banking,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,westpac banking
AU000000WBT5,Weebit Nano,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,weebit nano
AU000000WEB7,Webjet,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,webjet
AU000000WEC5,White Energy Company,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,white energy company
AU000000WES1,Wesfarmers,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,wesfarmers
AU000000WGN7,Wagners Holding,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,wagners holding
AU000000WGX6,Westgold Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,westgold resources
AU000000WHC8,Whitehaven Coal,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,whitehaven coal
AU000000WOR2,Worley,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,10,worley
AU000000WOW2,Woolworths,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,woolworths
AU000000WTC3,WiseTech Glob,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,wisetech glob
AU000000YAL0,Yancoal Australia,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,yancoal australia
AU000000ZLD1,Zelira Therapeutics,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,zelira therapeutics
AU000000ZNC9,Zenith Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,zenith minerals
AU0000010464,Wide Open Agriculture,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,wide open agriculture
AU0000012098,Element 25,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,element 25
AU0000013559,Atlas Arteria Stapled Securities,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,atlas arteria stapled securities
AU0000016875,VIVA ENERGY,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,viva energy
AU0000017071,WCM Global Growth,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,wcm global growth
AU0000018236,Nickel Industries,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,nickel industries
AU0000021461,Galan Lithium,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,galan lithium
AU0000026122,Coronado Global Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,coronado global resources
AU0000028367,HeraMED,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,heramed
AU0000030645,Charter Hall Social Infrastructure REIT,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,charter hall social infrastructure reit
AU0000030678,Coles Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,coles group
AU0000031411,Gibb River Diamonds,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,gibb river diamonds
AU0000033359,Healius,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,healius
AU0000035701,Theta Gold Mines,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,theta gold mines
AU0000036949,African Gold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,african gold
AU0000040982,Ricegrowers,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,ricegrowers
AU0000043945,Alterity Therapeutics,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,alterity therapeutics
AU0000045098,Life360,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,life360
AU0000047441,Avecho Biotechnology,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,avecho biotechnology
AU0000049033,AIC Mines,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,aic mines
AU0000053373,Horizon Minerals Ltd. Registered Shares o.N.,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,horizon minerals ltd. registered shares o.n.
AU0000053522,Vanadium Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,vanadium resources
AU0000054322,FINEOS,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,fineos
AU0000054587,Mandrake Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,mandrake resources
AU0000058737,Lotus Resources Ltd. Registered Shares o.N.,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,lotus resources ltd. registered shares o.n.
AU0000058943,HMC Capital,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,hmc capital
AU0000061897,Perenti Global,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,perenti global
AU0000062440,Macarthur Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,macarthur minerals
AU0000066086,Vulcan Energy Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,vulcan energy resources
AU0000066169,Australian Silica Quartz,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,australian silica quartz
AU0000067092,Great Northern Minerals Ltd. Registered Shares o.N.,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,great northern minerals ltd. registered shares o.n.
AU0000067936,Resolution Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,resolution minerals
AU0000068579,Rarex,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,rarex
AU0000070328,PROMINENCE ENERGY,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,11,prominence energy
AU0000071482,EcoGraf,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,ecograf
AU0000072019,Paterson Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,paterson resources
AU0000074221,TALI Digital,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,tali digital
AU0000077893,Centuria Office REIT,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,centuria office reit
AU0000079212,AML3D,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,aml3d
AU0000081341,Ionic Rare Earths,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,ionic rare earths
AU0000082489,Omni Bridgeway,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,omni bridgeway
AU0000088064,Waypoint REIT,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,waypoint reit
AU0000088338,Ampol,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,ampol
AU0000090128,TPG Telecom,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,tpg telecom
AU0000090292,Manuka Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,manuka resources
AU0000095416,4DMedical,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,4dmedical
AU0000102154,Marvel Gold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,marvel gold
AU0000104374,NewPeak Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,newpeak metals
AU0000109159,Duratec,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,duratec
AU0000109910,Cyclone Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,cyclone metals
AU0000111395,Prospech,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,prospech
AU0000114522,Firefinch,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,firefinch
AU0000114977,Booktopia Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,booktopia group
AU0000115172,Antilles Gold,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,antilles gold
AU0000117285,Spacetalk,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,spacetalk
AU0000119307,Nuix Limited,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,nuix limited
AU0000121337,Humm Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,humm group
AU0000122251,Queensland Pacific Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,queensland pacific metals
AU0000134694,Firebird Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,firebird metals
AU0000137598,Epsilon Healthcare,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,epsilon healthcare
AU0000139990,Graphene Manufacturing,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,graphene manufacturing
AU0000141533,Qmines,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,qmines
AU0000142945,Tennant Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,tennant minerals
AU0000143729,Sunrise Energy Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,sunrise energy metals
AU0000145815,Arcadia Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,arcadia minerals
AU0000146961,OAKRIDGE INTERNATIONAL,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,oakridge international
AU0000147266,Torque Metals Limited Registered Shares o.N.,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,torque metals limited registered shares o.n.
AU0000150898,Pepper Money,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,pepper money
AU0000151680,South Harz Potash,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,south harz potash
AU0000153256,Askari Metals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,askari metals
AU0000153280,Clean TeQ Water,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,clean teq water
AU0000154833,Endeavour Group,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,endeavour group
AU0000155228,MTM Critical Metals Limited,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,12,mtm critical metals limited
AU0000155335,Critical Resources,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,13,critical resources
AU0000156416,Elevate Uranium,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,13,elevate uranium
AU0000157679,Almonty Industries,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,13,almonty industries
AU0000158578,Industrial Minerals,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,13,industrial minerals
AU0000159329,NexGen Energy,Stock,Asia-Pacific,Australia,AU,,,Unknown,AUD,False,13,nexgen energy
